run_id,wtime,pss,pss_zscore,label,pred_zscore,anomaly_type,flag_type
normal_mem_04,78,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,80,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,82,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,84,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,86,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,88,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,90,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,92,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,94,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,96,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,98,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,100,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,102,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,104,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,106,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,108,206261,1.2707157800273146,0,0,mem_normal_heavy,TN
normal_mem_04,110,206261,1.2707157800273146,0,0,mem_normal_heavy,TN
normal_mem_04,112,206260,1.2707015931529444,0,0,mem_normal_heavy,TN
normal_mem_04,114,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,116,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,118,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,120,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,122,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,124,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,126,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,128,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,130,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,132,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
